Time,Sensor0,Sensor1,Sensor2,Sensor3,Sensor4
2021-11-11 10:13:07.520934,78.392,79.348,78.997,78.969,79.039
2021-11-11 10:13:10.607401,78.406,79.348,78.997,78.955,79.039
2021-11-11 10:13:13.247367,78.406,79.348,78.997,78.969,79.053
2021-11-11 10:13:15.858308,78.406,79.363,79.011,78.969,79.053
2021-11-11 10:13:18.418036,78.406,79.348,78.997,78.955,79.053
2021-11-11 10:13:21.304225,78.392,79.348,78.997,78.955,79.053
2021-11-11 10:13:24.160152,78.378,79.348,78.997,78.955,79.053
2021-11-11 10:13:26.689366,78.378,79.363,78.983,78.969,79.067
2021-11-11 10:13:29.214177,78.378,79.363,78.997,78.955,79.081
2021-11-11 10:13:31.731128,78.378,79.363,79.025,78.955,79.081
2021-11-11 10:13:34.541569,78.364,79.363,79.025,78.955,79.081
2021-11-11 10:13:37.444717,78.378,79.363,79.011,78.969,79.067
2021-11-11 10:13:40.078829,78.364,79.363,79.011,78.969,79.053
2021-11-11 10:13:42.626518,78.364,79.363,78.997,78.955,79.053
2021-11-11 10:13:45.335992,78.392,79.377,78.997,78.955,79.067
2021-11-11 10:13:47.908993,78.406,79.363,78.997,78.941,79.053
2021-11-11 10:13:50.546379,78.392,79.363,79.011,78.941,79.053
2021-11-11 10:13:53.149673,78.364,79.348,78.997,78.927,79.039
2021-11-11 10:13:55.793460,78.364,79.32,78.997,78.912,79.067
2021-11-11 10:13:58.608568,78.378,79.348,78.997,78.927,79.039
2021-11-11 10:14:01.207163,78.392,79.363,78.997,78.912,79.039
2021-11-11 10:14:04.321020,78.378,79.363,78.997,78.898,79.053
2021-11-11 10:14:06.881033,78.392,79.348,78.997,78.912,79.053
2021-11-11 10:14:09.518619,78.406,79.363,78.983,78.898,79.039
